3.100000000000000000e+01 4.800000000000000000e+01 3.300000000000000000e+01
3.104960000000000164e+01 4.794039999999999679e+01 3.298040000000000305e+01
3.109840000000000160e+01 4.788159999999999883e+01 3.296159999999999712e+01
3.114639999999999986e+01 4.782359999999999900e+01 3.294360000000000355e+01
3.119359999999999999e+01 4.776639999999999731e+01 3.292640000000000100e+01
3.123999999999999844e+01 4.771000000000000085e+01 3.290999999999999659e+01
3.128559999999999874e+01 4.765440000000000254e+01 3.289439999999999742e+01
3.133040000000000092e+01 4.759960000000000235e+01 3.287960000000000349e+01
3.137440000000000140e+01 4.754560000000000031e+01 3.286560000000000059e+01
3.141760000000000019e+01 4.749240000000000350e+01 3.285240000000000293e+01
3.146000000000000085e+01 4.743999999999999773e+01 3.284000000000000341e+01
3.150159999999999982e+01 4.738839999999999719e+01 3.282840000000000202e+01
3.154240000000000066e+01 4.733760000000000190e+01 3.281759999999999877e+01
3.158239999999999981e+01 4.728759999999999764e+01 3.280760000000000076e+01
3.162160000000000082e+01 4.723839999999999861e+01 3.279840000000000089e+01
3.166000000000000014e+01 4.718999999999999773e+01 3.278999999999999915e+01
3.169760000000000133e+01 4.714240000000000208e+01 3.278240000000000265e+01
3.173440000000000083e+01 4.709559999999999746e+01 3.277559999999999718e+01
3.177039999999999864e+01 4.704959999999999809e+01 3.276959999999999695e+01
3.180559999999999832e+01 4.700439999999999685e+01 3.276440000000000197e+01
3.183999999999999986e+01 4.696000000000000085e+01 3.275999999999999801e+01
3.187359999999999971e+01 4.691640000000000299e+01 3.275639999999999930e+01
3.190640000000000143e+01 4.687359999999999616e+01 3.275359999999999872e+01
3.193840000000000146e+01 4.683160000000000167e+01 3.275160000000000338e+01
3.196959999999999980e+01 4.679039999999999822e+01 3.275039999999999907e+01
3.200000000000000000e+01 4.675000000000000000e+01 3.275000000000000000e+01
3.202960000000000207e+01 4.671039999999999992e+01 3.275039999999999907e+01
3.205839999999999890e+01 4.667159999999999798e+01 3.275160000000000338e+01
3.208639999999999759e+01 4.663360000000000127e+01 3.275359999999999872e+01
3.211359999999999815e+01 4.659640000000000271e+01 3.275639999999999930e+01
3.214000000000000057e+01 4.656000000000000227e+01 3.275999999999999801e+01
3.216559999999999775e+01 4.652439999999999998e+01 3.276440000000000197e+01
3.219039999999999679e+01 4.648959999999999582e+01 3.276959999999999695e+01
3.221439999999999770e+01 4.645559999999999690e+01 3.277559999999999718e+01
3.223760000000000048e+01 4.642239999999999611e+01 3.278240000000000265e+01
3.225999999999999801e+01 4.639000000000000057e+01 3.278999999999999915e+01
3.228159999999999741e+01 4.635839999999999606e+01 3.279840000000000089e+01
3.230239999999999867e+01 4.632759999999999678e+01 3.280760000000000076e+01
3.232240000000000180e+01 4.629760000000000275e+01 3.281759999999999877e+01
3.234159999999999968e+01 4.626839999999999975e+01 3.282840000000000202e+01
3.235999999999999943e+01 4.624000000000000199e+01 3.284000000000000341e+01
3.237760000000000105e+01 4.621240000000000236e+01 3.285240000000000293e+01
3.239439999999999742e+01 4.618560000000000088e+01 3.286560000000000059e+01
3.241040000000000276e+01 4.615959999999999752e+01 3.287960000000000349e+01
3.242560000000000286e+01 4.613439999999999941e+01 3.289439999999999742e+01
3.243999999999999773e+01 4.610999999999999943e+01 3.291000000000000369e+01
3.245360000000000156e+01 4.608639999999999759e+01 3.292640000000000100e+01
3.246640000000000015e+01 4.606360000000000099e+01 3.294360000000000355e+01
3.247840000000000060e+01 4.604160000000000252e+01 3.296159999999999712e+01
3.248970093566741468e+01 4.602040000000000219e+01 3.298040000000000305e+01
3.250090280264524978e+01 4.600000000000000000e+01 3.300000000000000000e+01
3.251210466962307777e+01 4.598040000000000305e+01 3.302040000000000219e+01
3.252330653660090576e+01 4.596159999999999712e+01 3.304160000000000252e+01
3.253450840357873375e+01 4.594359999999999644e+01 3.306360000000000099e+01
3.254571027055656174e+01 4.592640000000000100e+01 3.308639999999999759e+01
3.255691213753439683e+01 4.590999999999999659e+01 3.310999999999999943e+01
3.256811400451222482e+01 4.589439999999999742e+01 3.313439999999999941e+01
3.257931587149005281e+01 4.587959999999999638e+01 3.315959999999999752e+01
3.259051773846788080e+01 4.586560000000000059e+01 3.318560000000000088e+01
3.260171960544571590e+01 4.585240000000000293e+01 3.321240000000000236e+01
3.261292147242354389e+01 4.584000000000000341e+01 3.324000000000000199e+01
3.262412333940137188e+01 4.582840000000000202e+01 3.326839999999999975e+01
3.263532520637919987e+01 4.581759999999999877e+01 3.329760000000000275e+01
3.264652707335703496e+01 4.580760000000000076e+01 3.332760000000000389e+01
3.265772894033486295e+01 4.579840000000000089e+01 3.335840000000000316e+01
3.266893080731269094e+01 4.578999999999999915e+01 3.339000000000000057e+01
3.268013267429051893e+01 4.578240000000000265e+01 3.342240000000000322e+01
