-6.000000000000000000e+00 -6.000000000000000000e+00 7.000000000000000000e+00
-6.080000000000000071e+00 -5.919999999999999929e+00 7.080000000000000071e+00
-6.160000000000000142e+00 -5.839999999999999858e+00 7.160000000000000142e+00
-6.240000000000000213e+00 -5.759999999999999787e+00 7.240000000000000213e+00
-6.320000000000000284e+00 -5.679999999999999716e+00 7.320000000000000284e+00
-6.400000000000000355e+00 -5.599999999999999645e+00 7.400000000000000355e+00
-6.480000000000000426e+00 -5.519999999999999574e+00 7.480000000000000426e+00
-6.560000000000000497e+00 -5.439999999999999503e+00 7.560000000000000497e+00
-6.639999999999999680e+00 -5.360000000000000320e+00 7.639999999999999680e+00
-6.719999999999999751e+00 -5.280000000000000249e+00 7.719999999999999751e+00
-6.799999999999999822e+00 -5.200000000000000178e+00 7.799999999999999822e+00
-6.879999999999999893e+00 -5.120000000000000107e+00 7.879999999999999893e+00
-6.959999999999999964e+00 -5.040000000000000036e+00 7.959999999999999964e+00
-7.040000000000000036e+00 -4.959999999999999964e+00 8.039999999999999147e+00
-7.120000000000000107e+00 -4.879999999999999893e+00 8.119999999999999218e+00
-7.200000000000000178e+00 -4.799999999999999822e+00 8.199999999999999289e+00
-7.280000000000000249e+00 -4.719999999999999751e+00 8.279999999999999361e+00
-7.360000000000000320e+00 -4.639999999999999680e+00 8.359999999999999432e+00
-7.440000000000000391e+00 -4.559999999999999609e+00 8.439999999999999503e+00
-7.520000000000000462e+00 -4.479999999999999538e+00 8.519999999999999574e+00
-7.600000000000000533e+00 -4.399999999999999467e+00 8.599999999999999645e+00
-7.680000000000000604e+00 -4.319999999999999396e+00 8.679999999999999716e+00
-7.760000000000000675e+00 -4.239999999999999325e+00 8.759999999999999787e+00
-7.840000000000000746e+00 -4.159999999999999254e+00 8.839999999999999858e+00
-7.920000000000000817e+00 -4.079999999999999183e+00 8.919999999999999929e+00
-8.000000000000000000e+00 -3.999999999999999556e+00 9.000000000000000000e+00
-8.080000000000000071e+00 -3.919999999999999485e+00 9.080000000000000071e+00
